order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-102526,2026-04-15,East,Kolkata,Noise-Cancelling Headphones,Electronics,1,9335,9335,CUST-75825,Website
UK-2026-102811,2026-04-12,West,Mumbai,Formal Shirt,Fashion,1,1120,1120,CUST-55275,App
UK-2026-103928,2026-05-25,South,Hyderabad,Formal Shirt,Fashion,1,1124,1124,CUST-73943,App
UK-2026-102340,2026-04-23,North,Delhi,Makeup Brush Set,Beauty,1,1342,1342,CUST-32850,App
UK-2026-103920,02-05-26,North,Gurugram,Dinner Set 24pc,Home & Kitchen,1,2539,2539,CUST-73965,Marketplace
UK-2026-100926,2026-02-26,South,Hyderabad,Silk Saree,Fashion,1,3342,3342,CUST-91083,Website
UK-2026-103285,2026-05-13,East,Guwahati,Smart Watch X2,Electronics,2,4701,9402,CUST-24180,Marketplace
UK-2026-103799,2026-05-15,West,Pune,Gym Gloves,Sports,2,508,1016,CUST-19338,App
UK-2026-103242,2026-05-28,Central,Nagpur,Mirrorless Camera Lite,Electronics,2,29978,59956,CUST-99358,Marketplace
UK-2026-103912,12-05-26,West,Pune,Slim Fit Jeans,Fashion,1,1602,1602,CUST-18415,App
UK-2026-102192,2026-03-17,South,Hyderabad,Formal Shirt,Fashion,1,1108,1108,CUST-48974,App
UK-2026-104135,2026-06-13,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1503,1503,CUST-53158,Marketplace
UK-2026-104709,2026-06-17,South,Hyderabad,Matte Lipstick Set,Beauty,2,942,1884,CUST-43484,Website
UK-2026-100954,2026-02-28,South,Chennai,Wireless Earbuds Pro,Electronics,2,2893,"5,786.00",CUST-99609,App
UK-2026-101250,2026-02-21,South,Kochi,Adjustable Dumbbells 15kg,Sports,1,5204,5204,CUST-12102,Marketplace
UK-2026-104598,2026-06-14,Central,Bhopal,Noise-Cancelling Headphones,Electronics,1,9418,9418 INR,CUST-59126,Marketplace
UK-2026-104286,2026-06-26,North,Chandigarh,Cricket Bat English Willow,Sports,1,9214,9214,CUST-18412,Website
UK-2026-104028,2026-06-28,West,Pune,Dinner Set 24pc,Home & Kitchen,2,2448,4896,CUST-73099,App
UK-2026-102152,2026-03-20,West,Surat,Makeup Brush Set,Beauty,2,1323,2646,CUST-86974,App
UK-2026-100481,2026-01-21,South,Bengaluru,Mirrorless Camera Lite,Electronics,3,30372,91116,CUST-49281,App
UK-2026-103520,2026-05-05,West,Ahmedabad,Non-Stick Cookware Set,Home & Kitchen,1,3003,3003,CUST-71984,App
UK-2026-101030,2026-02-25,South,Kochi,Bluetooth Speaker Mini,Electronics,1,1520,1520,CUST-14715,Marketplace
UK-2026-100588,2026-01-09,South,Kochi,Leather Wallet,Fashion,1,912,912,CUST-25060,Website
UK-2026-104198,2026-06-02,East,Kolkata,Denim Jacket,Fashion,1,2228,2228,CUST-14895,App
UK-2026-102830,2026-04-30,East,Bhubaneswar,Running Sneakers,Fashion,1,2681,2681,CUST-13506,Website
UK-2026-100727,2026-02-06,South,Kochi,Yoga Mat Pro,Sports,1,1219,1219,CUST-35932,Website
UK-2026-104472,2026-06-22,South,Bengaluru,Matte Lipstick Set,Beauty,1,877,877,CUST-42185,Marketplace
UK-2026-102031,2026-03-14,South,Chennai,Adjustable Dumbbells 15kg,Sports,1,5186,5186,CUST-34176,App
UK-2026-101954,2026-03-21,South,Hyderabad,Cotton Kurta Set,Fashion,2,1357,2714,CUST-50215,App
UK-2026-103341,2026-05-30,West,Pune,Eau de Parfum 100ml,Beauty,1,2065,2065,CUST-25585,App
UK-2026-103810,2026-05-31,North,Delhi,Bluetooth Speaker Mini,Electronics,2,1500,3000,CUST-18734,Website
UK-2026-104427,2026-06-28,North,Noida,Running Sneakers,Fashion,2,2662,5324,CUST-33076,App
UK-2026-100350,2026-01-14,Central,Nagpur,Football Size 5,Sports,1,875,875,CUST-25735,Website
UK-2026-103610,2026-05-26,North,Gurugram,Bluetooth Speaker Mini,Electronics,1,1517,1517,CUST-26457,App
UK-2026-104423,2026-06-26,Central,Indore,Denim Jacket,Fashion,1,2146,2146,CUST-39959,Marketplace
UK-2026-104396,2026-06-16,North,Chandigarh,Cotton Bedsheet Set,Home & Kitchen,3,1390,4170,CUST-35839,App
UK-2026-102573,2026-04-21,North,Chandigarh,Makeup Brush Set,Beauty,1,1249,1249,CUST-76396,Website
UK-2026-100146,2026-01-30,West,Mumbai,Dinner Set 24pc,Home & Kitchen,1,2462,2462,CUST-73338,App
UK-2026-101202,2026-02-20,East,Bhubaneswar,Robot Vacuum R7,Home & Kitchen,2,19863,39726,CUST-40702,App
UK-2026-104739,2026-06-15,North,Chandigarh,Bluetooth Speaker Mini,Electronics,1,1517,1517,CUST-10140,Marketplace
UK-2026-101191,2026-02-02,North,New Delhi,Yoga Mat Pro,Sports,2,1170,2340,CUST-30388,Website
UK-2026-101854,2026-03-21,South,Hyderabad,Robot Vacuum R7,Home & Kitchen,3,18874,56622,CUST-89000,Website
UK-2026-101373,2026-02-25,Central,Nagpur,Matte Lipstick Set,Beauty,1,862,862,CUST-49265,App
UK-2026-104969,2026-06-23,South,Hyderabad,Adjustable Dumbbells 15kg,Sports,2,5052,10104,CUST-90253,Website
UK-2026-103055,2026-04-20,North,Noida,Noise-Cancelling Headphones,Electronics,1,9409,9409,CUST-81108,App
UK-2026-100027,22-01-26,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,2,1456,2912,CUST-48920,App
UK-2026-100952,2026-02-27,South,Kochi,Electric Kettle 1.5L,Home & Kitchen,1,1054,1054,CUST-36326,Marketplace
UK-2026-102840,2026-04-04,West,Mumbai,Wireless Earbuds Pro,Electronics,1,3048,3048,CUST-64007,App
UK-2026-104279,2026-06-07,South,Chennai,Mirrorless Camera Lite,Electronics,1,29793,29793,CUST-61559,Website
UK-2026-104986,2026-06-27,West,Pune,43-inch Smart TV,Electronics,2,26273,52546,CUST-28712,App
UK-2026-104224,2026-06-20,East,Bhubaneswar,Power Bank 20000mAh,Electronics,1,1766,1766,CUST-16688,Marketplace
UK-2026-104107,2026-06-07,South,Bengaluru,Smart Watch X2,Electronics,1,4629,4629,CUST-71642,Marketplace
UK-2026-102513,2026-04-23,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,1,3351,3351,CUST-28132,Website
UK-2026-104663,2026-06-17,North,Gurugram,Cotton Kurta Set,Fashion,4,1294,5176,CUST-61958,App
UK-2026-103466,2026-05-01,North,Delhi,Eau de Parfum 100ml,Beauty,3,2026,6078,CUST-10643,Website
UK-2026-102496,2026-04-26,West,Ahmedabad,Adjustable Dumbbells 15kg,Sports,1,5128,5128,CUST-25530,Website
UK-2026-104179,"Jun 20, 2026",South,Hyderabad,Denim Jacket,Fashion,1,2192,2192,CUST-98480,Website
UK-2026-100619,2026-01-15,North,Delhi,Power Bank 20000mAh,Electronics,2,1856,3712,CUST-34176,Marketplace
UK-2026-101168,2026-02-09,East,Patna,Beard Grooming Kit,Beauty,1,1001,1001,CUST-84081,Website
UK-2026-102040,2026-03-25,West,Pune,Modern Wall Clock,Home & Kitchen,1,767,767,CUST-41773,App
UK-2026-104371,2026-06-08,East,Bhubaneswar,Formal Shirt,Fashion,3,1090,3270,CUST-80465,App
UK-2026-100448,2026-01-05,West,Pune,Bluetooth Speaker Mini,Electronics,1,1483,1483,CUST-29795,Website
UK-2026-100747,2026-02-11,North,Chandigarh,Cricket Bat English Willow,Sports,3,9382,28146,CUST-45420,App
UK-2026-102381,2026-04-13,North,Gurugram,Gym Gloves,Sports,0,509,1018,CUST-73975,App
UK-2026-104187,2026-06-05,South,Chennai,Gym Gloves,Sports,1,487,487,CUST-95458,Website
UK-2026-101781,2026-03-19,West,Ahmedabad,Dinner Set 24pc,Home & Kitchen,2,2594,5188,CUST-99810,App
UK-2026-103911,2026-05-11,Central,Indore,Dinner Set 24pc,Home & Kitchen,2,2446,4892,CUST-38691,Website
UK-2026-104488,2026-06-11,West,Ahmedabad,Vitamin C Serum,Beauty,1,720,720,CUST-25768,App
UK-2026-102205,03-03-26,West,Surat,Football Size 5,Sports,1,933,933,CUST-38275,Marketplace
UK-2026-102558,2026-04-07,Central,Nagpur,Ethnic Dupatta,Fashion,1,490,490,CUST-64720,Website
UK-2026-102853,2026-04-26,South,Hyderabad,Ultrabook Air 14,Electronics,1,29387,29387,CUST-54763,App
UK-2026-104119,2026-06-20,Central,Nagpur,43-inch Smart TV,Electronics,2,25842,51684,CUST-93806,Website
UK-2026-102651,2026-04-01,Central,Bhopal,Smart Watch X2,Electronics,1,4367,4367,CUST-92302,App
UK-2026-101339,2026-02-04,South,Bengaluru,Ionic Hair Dryer,Beauty,1,1840,1840,CUST-24754,Website
UK-2026-102519,2026-04-11,West,Surat,Denim Jacket,Fashion,2,2297,4594,CUST-58135,App
UK-2026-101554,13/03/2026,West,Mumbai,Face Wash Combo,Beauty,2,468,936,CUST-67947,Website
UK-2026-102630,2026-04-12,South,Bengaluru,Beard Grooming Kit,Beauty,1,962,962.00,CUST-73442,App
UK-2026-103919,2026-05-21,South,Kochi,Air Fryer 5L,Home & Kitchen,1,5664,5664,CUST-16167,App
UK-2026-101404,2026-02-05,West,Surat,Modern Wall Clock,Home & Kitchen,1,784,784,CUST-24180,App
UK-2026-103424,2026-05-06,North,Chandigarh,Ionic Hair Dryer,Beauty,1,1877,1877,CUST-83965,App
UK-2026-101707,2026-03-27,South,BLR,Makeup Brush Set,Beauty,1,1307,1307,CUST-64460,Website
UK-2026-101820,17/03/2026,Central,Bhopal,Power Bank 20000mAh,Electronics,1,1828,1828,CUST-83258,App
UK-2026-101111,2026-02-15,North,Gurugram,Formal Shirt,Fashion,2,1086,2172,CUST-94908,App
UK-2026-102953,2026-04-02,East,Kolkata,Running Sneakers,Fashion,1,2707,2707,CUST-72133,Website
UK-2026-103188,2026-05-16,South,Chennai,Wireless Earbuds Pro,Electronics,1,2939,2939,CUST-20881,Website
UK-2026-101012,2026-02-10,South,Hyderabad,Smart Watch X2,Electronics,1,4660,4660,CUST-74683,Marketplace
UK-2026-102491,2026-04-08,Central,Nagpur,Air Fryer 5L,Home & Kitchen,1,5538,5538,CUST-94028,App
UK-2026-103234,2026-05-27,South,Hyderabad,Wireless Earbuds Pro,Electronics,1,3057,3057,CUST-77698,App
UK-2026-103171,2026-05-27,West,Ahmedabad,Cotton Kurta Set,Fashion,1,1286,1286,CUST-25735,Website
UK-2026-103042,2026-04-25,South,Hyderabad,Leather Wallet,Fashion,1,920,920,CUST-23360,App
UK-2026-102019,2026-03-05,East,Kolkata,Running Sneakers,Fashion,1,2884,2884,CUST-39157,Website
UK-2026-104197,2026-06-21,North,Noida,Silk Saree,Fashion,1,3373,3373,CUST-34669,Website
UK-2026-102495,2026-04-04,West,Surat,Smart Watch X2,Electronics,1,4357,4357,CUST-15536,App
UK-2026-104432,2026-06-08,North,Delhi,43-inch Smart TV,Electronics,1,27091,27091,CUST-72065,Marketplace
UK-2026-104234,2026-06-26,North,Chandigarh,Power Bank 20000mAh,Electronics,1,1840,1840,CUST-20448,Website
UK-2026-101617,2026-03-22,North,Noida,Eau de Parfum 100ml,Beauty,1,1905,1905,CUST-44126,App
UK-2026-101210,2026-02-04,West,Surat,Cotton Kurta Set,Fashion,2,1263,2526,CUST-61842,Website
UK-2026-104196,2026-06-09,West,Pune,Mirrorless Camera Lite,Electronics,1,29822,29822,CUST-35411,Marketplace
UK-2026-102978,2026-04-26,South,Chennai,Formal Shirt,Fashion,1,1111,1111,CUST-10832,App
UK-2026-101306,19/02/2026,South,Kochi,Robot Vacuum R7,Home & Kitchen,2,19702,39404,CUST-95966,Website
UK-2026-102644,2026-04-20,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,3,3228,9684,CUST-91139,Website
UK-2026-101837,2026-03-31,West,Ahmedabad,Gym Gloves,Sports,2,476,952,CUST-91727,Website
UK-2026-100609,2026-01-03,East,Kolkata,Mixer Grinder 750W,Home & Kitchen,1,3313,3313,CUST-31164,Website
UK-2026-103604,2026-05-14,West,Pune,43-inch Smart TV,Electronics,1,26570,26570,CUST-66555,App
UK-2026-104557,2026-06-30,North,Noida,Ionic Hair Dryer,Beauty,4,1843,7372,CUST-57436,App
UK-2026-101367,2026-02-19,North,Gurugram,Silk Saree,Fashion,4,3520,14080,CUST-95758,Marketplace
UK-2026-100390,2026-01-09,South,Hyderabad,Dinner Set 24pc,Home & Kitchen,-1,2559,5118,CUST-48524,Website
UK-2026-101740,2026-03-14,South,Bengaluru,43-inch Smart TV,Electronics,2,26416,52832,CUST-38996,Website
UK-2026-102988,2026-04-17,East,Bhubaneswar,Wireless Earbuds Pro,Electronics,1,3149,3149,CUST-46039,Website
UK-2026-103482,2026-05-16,North,Noida,Silk Saree,Fashion,2,3619,7238,CUST-39021,App
UK-2026-101581,2026-03-03,Central,Bhopal,Formal Shirt,Fashion,1,1067,1067,CUST-80041,Website
UK-2026-100093,2026-01-26,East,Guwahati,Air Fryer 5L,Home & Kitchen,1,5255,,CUST-26737,App
UK-2026-102484,2026-04-12,North,Gurugram,Silk Saree,Fashion,1,3549,3549,CUST-87484,Marketplace
UK-2026-102749,2026-04-08,East,Patna,Beard Grooming Kit,Beauty,2,1000,2000,CUST-70987,Website
UK-2026-104022,2026-06-12,East,Kolkata,Football Size 5,Sports,1,895,895,CUST-51152,Marketplace
UK-2026-104093,2026-06-04,Central,Nagpur,43-inch Smart TV,Electronics,1,25536,25536,CUST-27086,Marketplace
UK-2026-102865,2026-04-02,South,Chennai,43-inch Smart TV,Electronics,2,27241,54482,CUST-85101,Marketplace
UK-2026-101793,2026-03-06,South,Hyderabad,Running Sneakers,Fashion,1,2728,2728,CUST-95906,Website
UK-2026-102378,2026-04-20,South,Chennai,Cotton Kurta Set,Fashion,1,1265,1265,CUST-36078,Website
UK-2026-103828,2026-05-01,South,Kochi,43-inch Smart TV,Electronics,1,25540,25540,CUST-57487,Marketplace
UK-2026-102962,2026-04-18,Central,Nagpur,Mirrorless Camera Lite,Electronics,1,30256,30256,CUST-74316,Website
UK-2026-100741,2026-02-02,East,Kolkata,Running Sneakers,Fashion,1,2847,2847,CUST-30361,App
UK-2026-104384,2026-06-09,West,Mumbai,Running Sneakers,Fashion,1,2859,2859,CUST-57721,Website
UK-2026-103110,2026-05-19,North,Noida,Cycling Helmet,Sports,1,1561,1561,CUST-28715,Website
UK-2026-104832,2026-06-25,North,Delhi,Mixer Grinder 750W,Home & Kitchen,1,3193,3193,CUST-22800,App
UK-2026-103527,2026-05-18,North,Delhi,Wireless Earbuds Pro,Electronics,2,2874,5748,CUST-93263,Website
UK-2026-103955,2026-05-19,South,BLR,Silk Saree,Fashion,1,3659,3659,CUST-71468,Marketplace
UK-2026-103157,2026-05-26,South,Hyderabad,43-inch Smart TV,Electronics,2,25184,50368,CUST-17012,Website
UK-2026-102030,2026-03-13,South,Bengaluru,Bluetooth Speaker Mini,Electronics,1,1476,1476,CUST-71316,Marketplace
UK-2026-104300,2026-06-08,North,New Delhi,Ethnic Dupatta,Fashion,1,491,491,CUST-72698,App
UK-2026-103217,2026-05-07,North,Delhi,Smart Watch X2,Electronics,2,4664,9328,CUST-38558,App
UK-2026-102252,2026-04-29,North,Delhi,Power Bank 20000mAh,Electronics,1,1737,1737,CUST-96372,Marketplace
UK-2026-103349,2026-05-26,West,Ahmedabad,Electric Kettle 1.5L,Home & Kitchen,1,1117,1117,CUST-92986,Website
UK-2026-100284,2026-01-31,North,Noida,Power Bank 20000mAh,Electronics,1,1794,1794,CUST-13029,App
UK-2026-104875,2026-06-23,North,Chandigarh,Modern Wall Clock,Home & Kitchen,2,774,1548,CUST-43354,Marketplace
UK-2026-103885,2026-05-12,Central,Nagpur,Wireless Earbuds Pro,Electronics,2,2985,5970,CUST-41396,Marketplace
UK-2026-100247,2026-01-20,South,Kochi,Cotton Bedsheet Set,Home & Kitchen,2,1368,2736,CUST-44671,Website
UK-2026-101752,2026-03-04,North,Chandigarh,Sunscreen SPF50,Beauty,3,575,1725,CUST-22512,App
UK-2026-103694,2026-05-02,East,Guwahati,Cotton Bedsheet Set,Home & Kitchen,1,1435,1435,CUST-38558,App
UK-2026-100850,2026-02-06,East,Guwahati,Denim Jacket,Fashion,1,2211,,CUST-21319,App
UK-2026-104095,2026-06-20,South,Madras,Mirrorless Camera Lite,Electronics,1,28927,28927,CUST-51760,App
UK-2026-101708,2026-03-29,South,Bengaluru,Denim Jacket,Fashion,1,2296,2296,CUST-43305,Marketplace
UK-2026-104482,2026-06-14,,Indore,Electric Kettle 1.5L,Home & Kitchen,1,1045,1045,CUST-10140,App
UK-2026-101247,2026-02-26,West,Pune,Robot Vacuum R7,Home & Kitchen,2,19156,38312,CUST-81057,App
UK-2026-101546,2026-03-21,North,Noida,Ethnic Dupatta,Fashion,1,481,481,CUST-10391,Website
UK-2026-101520,2026-03-26,West,Ahmedabad,Running Sneakers,Fashion,4,2775,11100,CUST-91296,Website
UK-2026-100942,2026-02-01,East,Kolkata,Slim Fit Jeans,Fashion,1,1661,1661,CUST-27473,App
UK-2026-101769,2026-03-02,East,Patna,Bluetooth Speaker Mini,Electronics,2,1436,2872,CUST-74683,Marketplace
UK-2026-103297,2026-05-14,North,Noida,Noise-Cancelling Headphones,Electronics,1,9117,9117,CUST-40288,App
UK-2026-101273,2026-02-20,North,Noida,Mixer Grinder 750W,Home & Kitchen,1,3167,3167,CUST-39389,App
UK-2026-100454,2026-01-19,South,Hyderabad,Yoga Mat Pro,Sports,1,1257,1257,CUST-96905,Website
UK-2026-100046,2026-01-10,North,Delhi,Denim Jacket,Fashion,1,2240,2240,CUST-17503,App
UK-2026-103568,2026-05-25,East,Patna,Ultrabook Air 14,Electronics,2,31359,62718,CUST-71047,Marketplace
UK-2026-102996,2026-04-21,South,Bengaluru,Adjustable Dumbbells 15kg,Sports,1,5175,5175,CUST-83631,App
UK-2026-103916,2026-05-15,West,Mumbai,43-inch Smart TV,Electronics,2,25568,51136,CUST-81392,Marketplace
UK-2026-102543,2026-04-19,South,Chennai,Power Bank 20000mAh,Electronics,3,1725,5175,CUST-79205,App
UK-2026-104769,2026-06-09,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,1,1388,1388,CUST-24180,Marketplace
UK-2026-104562,2026-06-16,South,Chennai,Badminton Racket Set,Sports,2,2536,5072,CUST-57105,App
UK-2026-104609,2026-06-14,East,Kolkata,Wireless Earbuds Pro,Electronics,1,2927,2927,CUST-64862,App
UK-2026-100200,2026-01-22,North,Chandigarh,Cotton Bedsheet Set,Home & Kitchen,1,1424,1424,CUST-48666,Marketplace
UK-2026-103255,2026-05-14,North,Delhi,Air Fryer 5L,Home & Kitchen,1,5647,5647,CUST-95906,Website
UK-2026-104927,2026-06-01,East,Patna,Ultrabook Air 14,Electronics,2,29545,59090,CUST-38066,App
UK-2026-102160,2026-03-31,North,Gurugram,Ultrabook Air 14,Electronics,1,31485,31485,CUST-63712,App
UK-2026-103612,2026-05-30,,Indore,Yoga Mat Pro,Sports,1,1220,1220,CUST-35281,App
UK-2026-101604,2026-03-03,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,3,3263,9789,CUST-70221,Website
UK-2026-101321,2026-02-23,Central,Raipur,Beard Grooming Kit,Beauty,1,971,971,CUST-16435,App
UK-2026-103961,2026-05-04,South,bengaluru,Smart Watch X2,Electronics,1,4467,4467,CUST-73676,Marketplace
UK-2026-102269,2026-04-24,North,Chandigarh,Cricket Bat English Willow,Sports,1,8935,8935,CUST-14195,App
UK-2026-102547,2026-04-13,South,Chennai,Smart Watch X2,Electronics,2,4356,8712,CUST-44631,App
UK-2026-100302,2026-01-19,West,Pune,Cotton Bedsheet Set,Home & Kitchen,1,1405,1405,CUST-20551,App
UK-2026-100417,2026-01-29,Central,Indore,Eau de Parfum 100ml,Beauty,1,2085,2085,CUST-78437,App
UK-2026-104478,2026-06-06,Central,Nagpur,Power Bank 20000mAh,Electronics,1,1881,1881,CUST-82464,App
UK-2026-103799,2026-05-15,West,Pune,Gym Gloves,Sports,2,508,1016,CUST-19338,App
UK-2026-100396,2026-01-15,North,Delhi,Cycling Helmet,Sports,1,1530,1530,CUST-12911,Website
UK-2026-100847,2026-02-20,East,Kolkata,Football Size 5,Sports,1,904,904,CUST-79874,Marketplace
UK-2026-101379,2026-02-13,North,Chandigarh,Face Wash Combo,Beauty,2,447,894,CUST-18189,App
UK-2026-104430,2026-06-24,West,Pune,Formal Shirt,Fashion,1,1143,1143,CUST-66609,App
UK-2026-101587,2026-03-09,South,Hyderabad,Formal Shirt,Fashion,1,1053,1053,CUST-56789,Marketplace
UK-2026-101929,2026-03-07,Central,Nagpur,Non-Stick Cookware Set,Home & Kitchen,,3001,3001,CUST-65938,Website
UK-2026-101370,2026-02-26,East,patna,Football Size 5,Sports,4,924,3696,CUST-57405,Website
UK-2026-104435,2026-06-24,Central,Indore,Beard Grooming Kit,Beauty,1,1042,1042,CUST-33281,Website
UK-2026-102243,12-04-26,South,Chennai,Modern Wall Clock,Home & Kitchen,2,825,1650,CUST-72995,App
UK-2026-104868,2026-06-05,North,Chandigarh,Cricket Bat English Willow,Sports,2,8941,17882,CUST-77202,Website
UK-2026-104965,2026-06-26,West,Surat,Dinner Set 24pc,Home & Kitchen,3,2569,7707,CUST-86162,App
UK-2026-102440,2026-04-19,West,Surat,Matte Lipstick Set,Beauty,2,928,1856,CUST-15259,App
UK-2026-104684,2026-06-06,West,Surat,Denim Jacket,Fashion,2,2207,4414,CUST-46300,Website
UK-2026-101529,2026-03-12,South,Chennai,Electric Kettle 1.5L,Home & Kitchen,1,1073,1073,CUST-38528,App
UK-2026-102479,2026-04-27,South,Bengaluru,Slim Fit Jeans,Fashion,1,1609,1609,CUST-79444,Website
UK-2026-102691,2026-04-21,East,Bhubaneswar,Modern Wall Clock,Home & Kitchen,1,790,790,CUST-64148,Marketplace
UK-2026-100767,2026-02-27,West,Surat,Cotton Kurta Set,Fashion,2,1319,2638,CUST-95553,Marketplace
UK-2026-104268,2026-06-04,West,Ahmedabad,Mirrorless Camera Lite,Electronics,1,28984,28984,CUST-88167,Marketplace
UK-2026-102868,2026-04-02,Central,Indore,Matte Lipstick Set,Beauty,1,929,929,CUST-22960,App
UK-2026-102892,2026-04-09,East,Bhubaneswar,43-inch Smart TV,Electronics,1,26828,26828,CUST-75901,App
UK-2026-104652,2026-06-21,North,Delhi,Matte Lipstick Set,Beauty,1,895,895,CUST-12448,Marketplace
UK-2026-104464,2026-06-15,South,Bengaluru,Eau de Parfum 100ml,Beauty,1,1924,1924,CUST-70386,Website
UK-2026-104324,2026-06-28,South,Chennai,Ultrabook Air 14,Electronics,1,31368,31368,CUST-73966,App
UK-2026-104825,2026-06-22,South,Bengaluru,Formal Shirt,Fashion,2,1056,2112,CUST-48317,Website
UK-2026-104353,2026-06-14,East,Bhubaneswar,Denim Jacket,Fashion,1,2270,2270,CUST-65833,Website
UK-2026-104556,2026-06-22,South,Kochi,Dinner Set 24pc,Home & Kitchen,1,2594,2594,CUST-10686,App
UK-2026-100277,2026-01-24,East,Guwahati,Air Fryer 5L,Home & Kitchen,2,5534,11068,CUST-62454,Website
UK-2026-100442,2026-01-01,West,Ahmedabad,Football Size 5,Sports,1,891,891,CUST-56906,Website
UK-2026-101978,2026-03-26,West,Surat,Noise-Cancelling Headphones,Electronics,1,9026,9026,CUST-85559,App
UK-2026-103018,2026-04-11,West,Pune,Ethnic Dupatta,Fashion,1,484,484,CUST-72640,Marketplace
UK-2026-102950,2026-04-29,South,Hyderabad,Bluetooth Speaker Mini,Electronics,2,1440,2880,CUST-71047,Marketplace
UK-2026-103521,2026-05-29,North,Noida,Denim Jacket,Fashion,3,2242,6726,CUST-67237,App
UK-2026-103011,2026-04-18,West,Surat,Ultrabook Air 14,Electronics,1,30478,30478,CUST-25768,App
UK-2026-104914,2026-06-26,North,Noida,Dinner Set 24pc,Home & Kitchen,2,2390,4780,CUST-66820,App
UK-2026-102570,2026-04-13,North,Chandigarh,Smart Watch X2,Electronics,1,4588,4588,CUST-65935,Marketplace
UK-2026-104873,2026-06-04,West,Ahmedabad,Slim Fit Jeans,Fashion,1,1547,1547,CUST-82932,Website
UK-2026-102623,2026-04-11,Central,Bhopal,Noise-Cancelling Headphones,Electronics,1,9158,9158,CUST-54170,App
UK-2026-104390,2026-06-26,West,Surat,Smart Watch X2,Electronics,2,4396,8792,CUST-65938,Marketplace
UK-2026-100374,2026-01-30,South,Chennai,Running Sneakers,Fashion,1,2853,2853,CUST-63869,App
UK-2026-104626,2026-06-01,West,Surat,Ionic Hair Dryer,Beauty,1,1821,1821,CUST-93686,App
UK-2026-104539,2026-06-08,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,1,1089,1089,CUST-65828,Marketplace
UK-2026-102566,2026-04-23,North,Chandigarh,Robot Vacuum R7,Home & Kitchen,3,18558,55674,CUST-72432,App
UK-2026-104992,2026-06-29,South,Hyderabad,43-inch Smart TV,Electronics,1,26889,26889,CUST-58864,App
UK-2026-101375,2026-02-17,North,Chandigarh,Smart Watch X2,Electronics,1,4523,4523,CUST-68233,Marketplace
UK-2026-102039,2026-03-09,South,Hyderabad,Foldable Treadmill T2,Sports,1,25576,25576,CUST-68282,App
UK-2026-102783,2026-04-28,East,Bhubaneswar,Yoga Mat Pro,Sports,2,1182,2364,CUST-66078,Website
UK-2026-102154,2026-03-01,Central,Nagpur,Noise-Cancelling Headphones,Electronics,1,9162,9162,CUST-53897,App
UK-2026-104981,2026-06-25,North,Gurugram,Robot Vacuum R7,Home & Kitchen,1,19340,19340,CUST-89638,Website
